SMILES,trg(MW),trg(LogP),trg(QED),trg(TPSA),trg(HBA),trg(HBD),trg(DRD2),gen(MW),gen(LogP),gen(QED),gen(TPSA),gen(HBA),gen(HBD),gen(DRD2),reward
CCCCCCCCC=Cc1cn(-c2nnc(C3OC(N4CC(O)C(O)C(O)C4N4CC(O)C(O)C(O)C4C(=O)[O-])C(O)C(O)C3O)n2NC(=O)C2OC(C(O)O)C(O)C(O)C2O)nc1C1OC(N(C)C)C(O)C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1107.111,-10.7785,0.048675441,499.08,29,18,0.060509275,2.419138427
O=C(Nn1c(C2OC(C(O)O)C(O)C(O)C2O)nnc1C1C(O)C(O)C2(C(=O)C(=O)C3OC(N4CC(O)C(O)C(O)C4N4CC(O)C(O)C(O)C4C4CNC4)C(O)C(O)C3O)CC12)c1cccc([N+](=O)[O-])c1,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1028.932,-11.1147,0.040615847,497.74,28,18,0.023039315,50.42919812
CN(C)C1OC(c2nnc(-n3nc(C4OC(N5CC(O)C(O)C(O)C5C(O)O)C(O)C(O)C4O)nc3-n3cc(C4OC(C5CNC5)C(O)C(O)C4O)cn3)n2NC(=O)C2COC(=N)N2)C(O)C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1000.934,-11.62083,0.079320556,482.87,28,18,0.038901073,6.465072694
CN(C)C(CCCN1CC(C(=O)Nn2c(-c3nnc(C4OC(C5CNC5)C(O)C(O)C4O)n3NC(=O)C3OCC(O)C(O)C3O)nnc2C2OCC(O)C(O)C2O)(C2OC(C(O)O)C(O)C(O)C2O)C1)C(=O)O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1049.999,-11.6879,0.069423952,495.57,29,18,0.130215071,6.674604022
O=C(Nn1c(-c2ccc(Cl)cc2[N+](=O)[O-])nnc1C12CC1C(C1OC(N3CC(O)C(O)C(O)C3N3CC(O)C(O)C(O)C3C(=O)[O-])C(O)C(O)C1O)C(O)C2O)C1C(O)C(O)C2(C3OC(C4CNC4)C(O)C(O)C3O)CC12,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1116.461,-11.3377,0.073372803,503.73,28,18,0.029748505,2.18904162
O=C(Nn1c(CC=Cc2ccco2)nnc1C1OC(C(O)O)C(O)C(O)C1O)c1nnc(C2OC(C(O)O)C(O)C(O)C2O)n1NC(=O)C1OC(c2nnc(C3OCC(O)C(O)C3O)c3ccccc23)C(O)C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1076.936,-8.8409,0.048693317,519.14,29,18,0.006664693,3.556840151
CN(C)C1OC(C(=O)Nn2c(C3OCC(O)C(O)C3O)nnc2C(Cc2nnc(C3OC(C(O)O)C(O)C(O)C3O)n2NC(=O)C2CCC(C3CNC3)O2)n2cc(C3OC(C4CNC4)C(O)C(O)C3O)cn2)C(O)C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1114.09,-11.0961,0.062845567,494.11,29,18,0.04482912,2.245479545
O=C(N=c1[nH]c2ccc(-c3nnc(CN4CCN(c5nnc(C6OC(C7CNC7)C(O)C(O)C6O)n5NC(=O)C5OCC(O)C(O)C5O)CC4)n3NC(=O)C3OC(C(O)O)C(O)C(O)C3O)cc2s1)C1OCC(O)C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1126.082,-11.1651,0.058581631,503.49,28,18,0.074050854,1.991055087
CN(C)C1OC(n2c(C(=O)Nn3c(-c4nnc(C5OC(C6CNC6)C(O)C(O)C5O)n4NC(=O)c4cc(C5OCC(O)C(O)C5O)ccc4F)nnc3N3CC(O)C(O)C(O)C3C(O)O)nc3c2c(=O)[nH]c(=O)n3C)C(O)C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1152.03,-10.8426,0.051588221,521.72,29,18,0.06316506,1.601768813
CC(C(C1OC(C(=O)Nn2c(C(=O)C(=O)C3OC(C4CNC4)C(O)C(O)C3O)nnc2-c2nnn3cnc4[nH]ccc4c23)C(O)C(O)C1O)N(C)C)N1CC(O)C(O)C(O)C1N1CC(O)C(O)C(O)C1C(O)O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1037.995,-11.2737,0.033580057,476.25,28,17,0.074237865,9.874991354
CC(CCc1nnc(C(=O)C(=O)C2OC(N3CC(O)C(O)C(O)C3N3CC(O)C(O)C(O)C3C(O)O)C(O)C(O)C2O)n1NC(=O)C1OC(c2ccc3c(c2)CCO3)C(O)C(O)C1O)(C(O)=NO)S(C)(=O)=O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1051.988,-10.0511,0.015886087,498.3,28,17,0.034849371,6.061121557
CN(C)C1OC(c2nnc(C3(c4cccc(C5OC(N6CC(O)C(O)C(O)C6C(O)O)C(O)C(O)C5O)n4)CN(S(=O)(=O)c4ccc(N)cc4)C3)n2NC(=O)C2OC(C(O)O)C(O)C(O)C2O)C(O)C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1062.031,-10.9238,0.059145228,493.95,28,18,0.021061585,4.916240038
Cc1ccc(F)c(-c2nnc(-c3cc(C=Cc4ccccc4[N+](=O)[O-])cc(C4OC(N5CC(O)C(O)C(O)C5C(=O)[O-])C(O)C(O)C4O)c3N3CC(O)C(O)C(O)C3N3CC(O)C(O)C(O)C3C(O)O)n2NC(=O)C2OC(N(C)C)C(O)C(O)C2O)c1,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1233.156,-9.11918,0.024123382,518.41,30,18,0.030690265,0.994725519
N=c1[nH]cnc2c1ncn2C1C(O)C(O)C(O)CN1C1OC(c2nnc(-c3ccc4c[nH]nc4c3)n2NC(=O)C2OC(C(CCCN3CC4C(C3)C4C(O)O)C3OC(C(=O)[O-])C(N)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1114.073,-10.17763,0.045918908,522.15,27,18,0.182634879,2.212921064
CN(C)C1OC(c2nnc(-c3nc(-c4nnc(C5OC(C6CNC6)C(O)C(O)C5O)n4NC(=O)C4OCC(O)C(O)C4O)[nH]c3C3COCCO3)n2NC(=O)C2OC(C(O)O)C(O)C(O)C2O)C(O)C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1046.955,-11.4192,0.074905953,502.17,29,18,0.036168378,7.526704762
CN(C)C1OC(C(=O)Nn2c(C(=O)Nn3c(-c4cnn(C5OC(N6CC(O)C(O)C(O)C6C(O)O)C(O)C(O)C5O)c4)nnc3C3OC(C(O)O)C(O)C(O)C3O)nnc2C(C)(F)F)C(O)C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1014.86,-11.4835,0.074916677,495.29,28,18,0.05508563,10.6242115
CCC(C)N1CC(O)C(O)C(O)C1C(=O)Nn1c(C(=O)C(=O)C2OC(N3CC(O)C(O)C(O)C3C(O)O)C(O)C(O)C2O)nnc1-c1ccc2c(c1)C(=O)N(C(=O)C(CCCN=C(N)N)N1c3ccccc3CC1C)CC(C)C(C(=O)C(=O)C1OCC(O)C(O)C1O)OCCCCC(C)O2,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1414.484,-7.348,0.013238642,559.73,32,17,0.125936503,0.538248706
O=C(O)CCCC(=O)N1CC(c2nnc(C3OC(C(O)O)C(O)C(O)C3O)n2NC(=O)c2ccc(=O)n(C3OC(N4CC(O)C(O)C(O)C4C4CNC4)C(O)C(O)C3O)n2)(C2OC(C3CNC3)C(O)C(O)C2O)C1,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1059.006,-11.6197,0.078129112,490.52,28,18,0.043685754,5.314590596
NC1C(O)C(O)C(C(=O)Nn2c(-c3csc4ccccc34)nnc2C2OC(C(=O)C(CC3OC(C(=O)[O-])C(O)C(O)C3O)N3CC(O)C(O)C(O)C3C3CNC3)C(O)C(O)C2O)OC1N1CC(O)C(O)C(O)C1C1CNC1,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1111.127,-11.5731,0.075556835,484.48,28,18,0.037840435,2.318503017
NC(=S)NC1OC1C(=O)Nn1c(-c2nnc(C3OC(C4CNC4)C(O)C(O)C3O)n2NC(=O)C2OC(C3CNC3)C(O)C(O)C2O)nnc1-n1cc(C2OC(N3CC(O)C(O)C(O)C3C3CNC3)C(O)C(O)C2O)cn1,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1097.092,-12.3015,0.055812156,497.8,30,19,0.011926596,2.727849575
CCCCCCCCCCCCCC(=O)N1CC(c2nnc(C3OC(C(O)O)C(O)C(O)C3O)n2NC(=O)C2OC(C(=O)[O-])C(O)C(O)C2O)(C2OC(N3CC(O)C(O)C(O)C3N3CC(O)C(O)C(O)C3N(C)C)C(O)C(O)C2O)C1,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1168.235,-10.6194,0.03785973,501.57,29,18,0.017895255,1.429976551
CN(C)C1OC(C(=O)N=c2[nH]c3ccc(-c4nnc(C5OC(N6CC(O)C(O)C(O)C6C(=O)[O-])C(O)C(O)C5O)n4NC(=O)C45CC4C(C4OC(NC(N)=S)C(O)C(O)C4O)C(O)C5O)cc3s2)C(O)C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1088.074,-11.6499,0.083840737,500.6,28,18,0.044499141,3.08691927
O=C(Nn1c(C(=O)Nn2c(NCCCF)nnc2C2OC(C3CNC3)C(O)C(O)C2O)nnc1C1OC(C(O)O)C(O)C(O)C1O)c1cn(C2OC(N3CC(O)C(O)C(O)C3C(=O)[O-])C(O)C(O)C2O)c2ccccc12,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1083.971,-10.6067,0.038817948,502.89,28,18,0.113709748,3.249746375
Cc1ncc(C(=O)Nn2c(C3OC(C(=O)[O-])C(O)C(O)C3O)nnc2C2OC(N3CC(O)C(O)C(O)C3)C(O)C(O)C2O)c(-c2cc(C3OC(N4CC(O)C(O)C(O)C4C4CNC4)C(O)C(O)C3O)c[nH]2)n1,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1025.956,-11.62718,0.089642277,491.16,28,18,0.036535815,58.68590914
NC(=S)NC1C(O)C(O)C(O)CN1C1C(O)C(O)C(O)CN1C1OC(c2c(O)[nH]c(-c3nnc(C4NC5CCC4C5)n3NC(=O)C3OC(C(=O)[O-])C(O)C(O)C3O)nc2=O)C(O)C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,960.91,-12.0208,0.103774176,483.7,28,18,0.025752692,2.933737817
Cc1oc(-c2nnc(C3OC(N4CC(O)C(O)C(O)C4N4CC(O)C(O)C(O)C4N(C)C)C(O)C(O)C3O)n2NC(=O)C2OC(C(=O)[O-])C(O)C(O)C2O)nc1-c1cc(C2OC(C(O)O)C(O)C(O)C2O)c[nH]1,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1048.943,-12.76948,0.079301394,523.08,30,19,0.028844502,6.641081637
O=C(Nn1c(-c2c[nH]c(C3OC(N4CC(O)C(O)C(O)C4C4CNC4)C(O)C(O)C3O)c2)nnc1C1OC(N2CC(O)C(O)C(O)C2N2CC(O)C(O)C(O)C2C(=O)[O-])C(O)C(O)C1O)c1ccc2nccnc2c1,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1061.005,-11.212,0.070108577,485.17,28,18,0.076191372,5.032131122
Cc1cc(=O)oc2cc(-c3nnc(C(=O)C(=O)C4OC(C(O)C(O)CO)C(O)C(O)C4O)n3NC(=O)C3OC(c4cc(C5c6cc7c(cc6C(NCCBr)C6COC(=O)C56)OCO7)cc(C5(c6cccc(C(O)O)c6)NC(=O)NC5=O)c4O)C(O)C(O)C3O)ccc12,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1345.041,-3.57038,0.007987957,500.37,28,16,0.129256565,0.650255285
O=C(Nn1c(C2OCC(O)C(O)C2O)nnc1C1OC(C2CNC2)C(O)C(O)C1O)c1nnc(C(=O)c2cnn(C3OC(C(O)O)C(O)C(O)C3O)c2)n1NC(=O)C1OC(C2CNC2)C(O)C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1000.886,-11.9926,0.059161354,498.71,28,18,0.02488902,6.445770379
CN(C)C1OC(c2ccc3[nH]c(=O)c(-c4nnc(C5OC(N6CC(O)C(O)C(O)C6C6CNC6)C(O)C(O)C5O)n4NC(=O)C4OC(N5CC(O)C(O)C(O)C5C(=O)[O-])C(O)C(O)C4O)cc3c2)C(O)C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1054.994,-12.3108,0.089632152,485.69,28,18,0.028963991,5.920723674
CN(C)C1OC(c2nc(C3OC(N4CC(O)C(O)C(O)C4N(C)C)C(O)C(O)C3O)n(-c3nnc(C4OC(C(O)O)C(O)C(O)C4O)n3NC(=O)c3cc(=NC(=O)NC(N)=S)[nH]o3)n2)C(O)C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1022.962,-11.3412,0.066216617,507.56,29,18,0.01778739,50.80840586
Cc1[nH]c(C2OC(C3CCC(C4OC(N(C)C)C(O)C(O)C4O)CC3c3nnc(C4OC(C5CNC5)C(O)C(O)C4O)n3NC(=O)C3OC(N4CC(O)C(O)C(O)C4C4CNC4)C(O)C(O)C3O)C(O)C(O)C2O)nc(=O)c1C(=O)[O-],1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1158.159,-12.26878,0.093821168,516.6,30,19,0.121143666,1.530211456
CN(C)C1OC(C(=O)Nn2c(C(=O)Nn3c(C[S+]([O-])CC(=O)N4CC(O)C(O)C(O)C4C4CNC4)nnc3C3OC(C4CNC4)C(O)C(O)C3O)nnc2C2OC(NC(N)=S)C(O)C(O)C2O)C(O)C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1081.111,-12.4903,0.061689419,498.79,29,18,0.042409962,3.440318327
Cc1ccc(-c2nnc(C3OC(C(O)O)C(O)C(O)C3O)n2NC(=O)c2ccc(C3OC(N4CC(O)C(O)C(O)C4C(=O)[O-])C(O)C(O)C3O)cc2F)n1C1OC(N2CC(O)C(O)C(O)C2N(C)C)C(O)C(O)C1N,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1075,-11.40178,0.079296036,491.98,28,18,0.070829807,3.798709928
CCCCCCCCCCCC(=O)N1CC(c2nnc(C3OC(N4CC(O)C(O)C(O)C4N4CC(O)C(O)C(O)C4C4CNC4)C(O)C(O)C3O)n2NC(=O)C2OC(C3CNC3)C(O)C(O)C2O)(C2OC(C(=O)[O-])C(O)C(O)C2O)C1,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1161.247,-10.7906,0.05391797,481.93,28,18,0.026754757,1.500466714
CC(=NNC(=O)c1nnc(C2OC(N(C)C)C(O)C(O)C2O)n1NC(=O)C1OC(N2CC(O)C(O)C(O)C2C(=O)[O-])C(O)C(O)C1O)c1ccc(C2C(O)C(O)C3(C4OC(NC(N)=S)C(O)C(O)C4O)CC23)cc1,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1072.05,-11.6656,0.053304973,496.84,28,18,0.041582661,4.016009379
NC1C(O)C(O)C(c2cc3ccccc3nc2-c2nnc(C3OC(C4CNC4)C(O)C(O)C3O)n2NC(=O)C2OC(C3CNC3)C(O)C(O)C2O)OC1N1CC(O)C(O)C(O)C1N1CC(O)C(O)C(O)C1C(=O)[O-],1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1050.022,-11.9374,0.089633662,480.3,28,18,0.032299623,6.850252713
CN(C)C1C(O)C(O)C(O)CN1C1OC(c2nnc(C3(C4OC(C(O)O)C(O)C(O)C4O)COC3)n2NC(=O)c2nnc(-c3cccs3)n2NC(=O)C2OC(C(O)O)C(O)C(O)C2O)C(O)C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1022.954,-11.5922,0.074913461,486.7,28,18,0.010303478,56.01166522
Cc1cc(-c2nnc(-c3cc(C4OC(N5CC(O)C(O)C(O)C5N5CC(O)C(O)C(O)C5C(=O)[O-])C(O)C(O)C4O)c[nH]3)n2NC(=O)C2OC(C3CNC3)C(O)C(O)C2O)n2nc(C)c(C3OC(N(C)C)C(O)C(O)C3O)c2n1,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1122.089,-11.49766,0.066298917,498.81,29,18,0.057877106,2.071631716
CN(C)CC(CCN1CC(O)C(O)C(O)C1N1CC(O)C(O)C(O)C1C1CNC1)c1nnc(C2OC(C(=O)[O-])C(O)C(O)C2O)n1NC(=O)c1ccn2c(C3OC(N4CC(O)C(O)C(O)C4C4CNC4)C(O)C(O)C3O)cnc2c1,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1138.176,-12.2054,0.06717957,476.17,29,18,0.083811204,1.792253358
CN1C(=O)C(c2nnc(C3OC(NC(N)=S)C(O)C(O)C3O)n2NC(=O)C2OCC(O)C(O)C2O)(n2nc(C3OC(NC(N)=S)C(O)C(O)C3O)nc2C2OC(C3CNC3)C(O)C(O)C2O)N=C1N,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1022.003,-12.7224,0.098273571,517.02,30,19,0.013619852,11.95635084
C=CC1CC1(c1nnc(C2OC(N(C)C)C(O)C(O)C2O)n1NC(=O)c1nnc(C2OC(C(O)O)C(O)C(O)C2O)n1NC(=O)C1OC(C(O)O)C(O)C(O)C1O)n1cccc(C2OCC(O)C(O)C2O)c1=O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1044.935,-11.3754,0.055819469,505.46,28,18,0.020524318,7.946820687
NC(=S)NC1OC(C(=O)Nn2c(-c3ccc(C(=NO)NC(=O)C(F)(F)F)cn3)nnc2C2OC(N3CC(O)C(O)C(O)C3N3CC(O)C(O)C(O)C3C(=O)[O-])C(O)C(O)C2O)C(O)C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,986.826,-11.4134,0.036461455,480.27,27,17,0.04845629,4.452095511
CC(NC(=NO)c1cccnc1C1OC(n2nc(-c3nc(C4OC(C5CNC5)C(O)C(O)C4O)n(C4OC(C5CNC5)C(O)C(O)C4O)n3)n(-c3nnc(C4OCC(O)C(O)C4O)n3NC(=O)C3(C)CO3)c2=O)C(O)C(O)C1O)C(N)=O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1163.082,-10.8145,0.018324563,547.21,30,18,0.02160337,1.475108141
O=C(Nn1c(-c2ccno2)nnc1C1OC(N2CC(O)C(O)C(O)C2N2CC(O)C(O)C(O)C2C(=O)[O-])C(O)C(O)C1O)c1c[nH]c(C2OC(N3CC(O)C(O)C(O)C3C3CNC3)C(O)C(O)C2O)c1,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,999.918,-12.1672,0.089655836,485.42,28,18,0.046856112,6.282305242
Cc1cncn1-c1nnc(C2OC(N(C)C)C(O)C(O)C2O)n1NC(=O)c1nnc(C2OC(C(O)O)C(O)C(O)C2O)n1NC(=O)C1OC(N2CC(O)C(O)C(O)C2NC(N)=S)C(O)C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,992.936,-11.94208,0.062637302,492.88,29,18,0.014789792,5.25060451
NC(=S)NC1C(O)C(O)C(O)CN1C1C(O)C(O)C(O)CN1C1OC(c2nnc(C3OC(N4CC(O)C(O)C(O)C4C(=O)[O-])C(N)C(O)C3O)n2NC(=O)c2cnc3ccccc3c2)C(O)C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1012.986,-12.0644,0.08851097,488.3,29,18,0.010024349,10.37070525
N#CC=CC=C1Oc2cc(C(=O)Nn3c(-c4nnc(C5OC(C6CNC6)C(O)C(O)C5O)n4NC(=O)C4OC(C5CNC5)C(O)C(O)C4O)nnc3C3OC(N4CC(O)C(O)C(O)C4C(O)O)C(O)C(O)C3O)ccc2C1=O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1101.006,-10.10142,0.045483992,507.92,29,18,0.027504698,2.58874565
CN(C)C1OC(c2nnc(-c3nnc(C4OCC(O)C(O)C4O)n3NC(=O)c3cc(C4OC(NC(N)=S)C(O)C(O)C4O)n(C)n3)n2NC(=O)C2OC(C(O)O)C(O)C(O)C2O)C(O)C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,993.92,-11.6061,0.062636863,498.87,29,18,0.012376982,5.35956311
NC1C(O)C(O)C(c2cc(C(=O)Nn3c(-c4c(O)[nH]c(C5OC(C(=O)[O-])C(O)C(O)C5O)nc4=O)nnc3N3CCSC3)c[nH]2)OC1N1CC(O)C(O)C(O)C1N1CC(O)C(O)C(O)C1C(O)O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,988.92,-11.5223,0.083876685,498.9,28,18,0.107093713,4.697557723
CN(C)C1OC(C(=O)Nn2c(-c3nnc(C4OC(C(O)O)C(O)C(O)C4O)n3NC(=O)C3CNCCC3n3cc(C4OCC(O)C(O)C4O)cn3)nnc2C2OC(C3CNC3)C(O)C(O)C2O)C(O)C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1043.999,-11.1774,0.074906889,484.88,28,18,0.065704825,8.239083982
Cc1ccc(-c2nnc(-c3nnc(C4OCC(O)C(O)C4O)n3NC(=O)C3OC(C4CNC4)C(O)C(O)C3O)n2NC(=O)C2OC(C(=O)[O-])C(O)C(O)C2O)n1C1OC(c2cc3ccccc3[nH]c2=O)C(O)C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1070.956,-9.52848,0.058392693,489.25,26,16,0.03604384,3.839913731
CN(C)C1OC(C(=O)Nn2c(C(=O)Nn3c(C4OC(C(O)O)C(O)C(O)C4O)nnc3C3C4CCC(O4)C3C3OC(C(O)O)C(O)C(O)C3O)nnc2-c2cnn(C3OCC(O)C(O)C3O)c2)C(O)C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1047.939,-11.5771,0.074905636,510.51,29,18,0.057278475,7.182847832
CN(C)C1OC(c2nnc(C3OC(N4CC(O)C(O)C(O)C4N4CC(O)C(O)C(O)C4C(=O)[O-])C(O)C(O)C3O)n2NC(=O)c2cccc(N=c3nc(C4OC(C5CNC5)C(O)C(O)C4O)cc[nH]3)c2)C(O)C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1081.036,-11.8775,0.084765616,493.87,28,18,0.058701856,3.438097636
CN(C)C1OC(c2nnc(C(=O)Nn3c(C4CN(CCCF)CC4N)nnc3C3OC(N4CC(O)C(O)C(O)C4NC(N)=S)C(O)C(O)C3O)n2NC(=O)C2OC(C(O)O)C(O)C(O)C2O)C(O)C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1057.039,-12.3501,0.06169306,504.32,30,19,0.216817451,5.21891907
NC1C(c2[nH]cnc2C(=O)Nn2c(C3OC(N4CC(O)C(O)C(O)C4N4CC(O)C(O)C(O)C4C4CNC4)C(O)C(O)C3O)nnc2N2CCc3ccccc32)OC(N2CC(O)C(O)C(O)C2C(=O)[O-])C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1050.026,-11.7666,0.089633693,481.31,28,18,0.169198751,6.50255323
O=C(O)CCCCN1CC(c2nnc(C3OCC(O)C(O)C3O)n2NC(=O)C2OC(C3CNC3)C(O)C(O)C2O)(c2nnc(C3OC(C(O)O)C(O)C(O)C3O)n2NC(=O)C2OCC(O)C(O)C2O)C1,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1006.93,-11.5953,0.058174572,492.33,28,18,0.099178787,7.667445539
NC(=S)NC1C(O)C(O)C(O)CN1C1OC(c2nnc(C3OC(N4CC(O)C(O)C(O)C4N4CC(O)C(O)C(O)C4C(=O)[O-])C(O)C(O)C3O)n2NC(=O)c2ccc3ncsc3c2)C(O)C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1019.999,-11.9693,0.088507602,482.51,29,18,0.029517282,51.68837028
CN(C)C1C(O)C(O)C(O)CN1C1OC(c2nnc(-c3ccn(C)n3)n2NC(=O)c2nnc(C3OC(NC(N)=S)C(O)C(O)C3O)n2NC(=O)C2OC(C(O)O)C(O)C(O)C2O)C(O)C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,992.936,-12.0357,0.062637289,492.88,29,18,0.018037326,5.250981625
NC(=S)NC1OC(C(=O)Nn2c(C3OC(C4CNC4)C(O)C(O)C3O)nnc2N2CCN(c3nnc(C4OC(C5CNC5)C(O)C(O)C4O)n3NC(=O)C3OCC(O)C(O)C3O)C2=O)C(O)C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1018.974,-11.9373,0.092945654,484.96,28,18,0.009457215,13.77798584
O=C(Nn1c(-c2c(C3COCCO3)nn(C3OCC(O)C(O)C3O)c2-c2nnc(C3OC(C4CNC4)C(O)C(O)C3O)n2NC(=O)C2OC(C3CNC3)C(O)C(O)C2O)nnc1C1CCC(C2CNC2)O1)C1OC(C(O)O)C(O)C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1184.137,-11.3485,0.06665788,521.36,31,19,0.06087402,1.289682617
Cc1cccc(S(=O)(=O)N2CC(C(=O)Nn3c(C(=O)Nn4c(C5OCC(O)C(O)C5O)nnc4C4OC(C(O)O)C(O)C(O)C4O)nnc3C3OC(N(C)C)C(O)C(O)C3O)(C3OC(C(O)O)C(O)C(O)C3O)C2)c1,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1095.017,-11.48728,0.070682027,520.84,29,18,0.009473514,2.798338935
CN(C)C1OC(c2nnc(C3OCC(O)C(O)C3O)n2NC(=O)c2nnc(C3OC(C(O)O)C(O)C(O)C3O)n2NC(=O)C2(C3OC(C(O)O)C(O)C(O)C3O)CN(S(=O)(=O)c3cc(Cl)cc(Cl)c3)C2)C(O)C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1149.88,-10.4889,0.070678223,520.84,29,18,0.013028517,1.627789822
Cc1[nH]c(=NC(=O)C2OC(C(O)O)C(O)C(O)C2O)sc1-c1nnc(C2OC(N(C)C)C(O)C(O)C2O)n1NC(=O)c1nnc(C2COCCO2)n1NC(=O)C1OC(N2CC(O)C(O)C(O)C2C2CNC2)C(O)C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1120.075,-11.79978,0.074894436,512.72,29,18,0.059829455,2.110547758
CC(C)(C)C(=O)CNC(=S)Oc1nnc(C2OC(N3CC(O)C(O)C(O)C3C(=O)[O-])C(O)C(O)C2O)n1NC(=O)c1c[nH]n(C2OC(N3CC(O)C(O)C(O)C3NC(N)=S)C(O)C(O)C2O)c1=N,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1010.008,-11.36833,0.092950541,488.59,28,18,0.107340811,8.465410553
O=C(Nn1c(SC(=O)C2OC(C3CNC3)C(O)C(O)C2O)nnc1-c1cnn(C2OCC(O)C(O)C2O)c1)c1nnc(C2OC(C(O)O)C(O)C(O)C2O)n1NC(=O)C1OC(C2CNC2)C(O)C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1032.953,-11.6104,0.059150941,498.71,29,18,0.031513172,14.3188361
